frame,wall_time,game_time,progress,path_tile_index,speed,side_speed,steer,gas,brake,gear,rpm,wetness,segment_heading_error,next_segment_heading_error,fl_material_id,fl_material_name,fl_contact,fl_slip,fl_icing,fl_dirt,fr_material_id,fr_material_name,fr_contact,fr_slip,fr_icing,fr_dirt,rl_material_id,rl_material_name,rl_contact,rl_slip,rl_icing,rl_dirt,rr_material_id,rr_material_name,rr_contact,rr_slip,rr_icing,rr_dirt
75,1777369188.709337,40.259998,0.000000,0,-7.725300,0.000000,0.000000,0.000000,0.000000,0.000000,2853.434814,0.000000,0.034994,0.034994,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
76,1777369188.718334,40.270000,0.000000,0,-7.873000,0.000000,0.000000,0.000000,0.000000,0.000000,2933.934814,0.000000,0.035010,0.035010,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
77,1777369188.728336,40.270000,0.000000,0,-7.998401,0.000000,0.000000,0.000000,0.000000,0.000000,3002.934814,0.000000,0.035023,0.035023,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
78,1777369188.738334,40.279999,0.000000,0,-8.266500,-0.065700,-1.000000,0.000000,0.000000,0.000000,3152.434814,0.000000,0.035049,0.035049,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
79,1777369188.747337,40.290001,0.000000,0,-8.406401,-0.127000,-1.000000,0.000000,0.000000,0.000000,3232.934814,0.000000,0.035024,0.035024,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
80,1777369188.757335,40.299999,0.000000,0,-8.658800,-0.249400,-1.000000,0.000000,0.000000,0.000000,3382.434814,0.000000,0.034854,0.034854,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
81,1777369188.767342,40.310001,0.000000,0,-8.787201,-0.318400,-1.000000,0.000000,0.000000,0.000000,3462.935059,0.000000,0.034626,0.034626,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
82,1777369188.776342,40.320000,0.000000,0,-9.015700,-0.449800,-1.000000,0.000000,0.000000,0.000000,3612.434814,0.000000,0.033952,0.033952,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
83,1777369188.786340,40.330002,0.000000,0,-9.137400,-0.478600,-1.000000,0.000000,0.000000,0.000000,3521.935059,0.000000,0.033360,0.033360,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
84,1777369188.796343,40.349998,0.000000,0,-9.382000,-0.507000,-1.000000,0.000000,0.000000,0.000000,3568.934814,0.000000,0.031838,0.031838,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
85,1777369188.805341,40.349998,0.000000,0,-9.486401,-0.515400,-1.000000,0.000000,0.000000,0.000000,3637.935059,0.000000,0.030979,0.030979,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
86,1777369188.815336,40.360001,0.000000,0,-9.608200,-0.524600,-1.000000,0.000000,0.000000,0.000000,3718.435059,0.000000,0.029902,0.029902,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
87,1777369188.824335,40.369999,0.000000,0,-9.834400,-0.540200,-1.000000,0.000000,0.000000,0.000000,3867.935059,0.000000,0.027571,0.027571,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
88,1777369188.836337,40.380001,0.000000,0,-9.956501,-0.548600,-1.000000,0.000000,0.000000,0.000000,3948.435059,0.000000,0.026159,0.026159,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
89,1777369188.845337,40.389999,0.000000,0,-10.184000,-0.564200,-1.000000,0.000000,0.000000,0.000000,4097.935059,0.000000,0.023238,0.023238,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
90,1777369188.856335,40.400002,0.000000,0,-10.306801,-0.572600,-1.000000,0.000000,0.000000,0.000000,4134.935059,0.000000,0.021523,0.021523,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
91,1777369188.868341,40.410000,0.000000,0,-10.535000,-0.587600,-1.000000,0.000000,0.000000,0.000000,4182.935059,0.000000,0.018070,0.018070,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
92,1777369188.878340,40.430000,0.000000,0,-10.781000,-0.604000,-1.000000,0.000000,0.000000,0.000000,4343.935059,0.000000,0.014018,0.014018,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
93,1777369188.888336,40.430000,0.000000,0,-10.885401,-0.610600,-1.000000,0.000000,0.000000,0.000000,4325.935059,0.000000,0.012144,0.012144,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
94,1777369188.898335,40.450001,0.000000,0,-11.129001,-0.626000,-1.000000,0.000000,0.000000,0.000000,4428.935059,0.000000,0.007603,0.007603,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
95,1777369188.909343,40.450001,0.000000,0,-11.234600,-0.632600,-1.000000,0.000000,0.000000,0.000000,4497.935059,0.000000,0.005532,0.005532,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
96,1777369188.918339,40.470001,0.000000,0,-11.481001,-0.647000,-1.000000,0.000000,0.000000,0.000000,4658.935059,0.000000,0.000547,0.000547,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
97,1777369188.927338,40.470001,0.000000,0,-11.604201,-0.654700,-1.000000,0.000000,0.000000,0.000000,4637.935059,0.000000,-0.002079,-0.002079,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
98,1777369188.937335,40.480000,0.000000,0,-11.814501,-0.667900,-1.000000,0.000000,0.000000,0.000000,4732.435059,0.000000,-0.006705,-0.006705,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
99,1777369188.947337,40.490002,0.000000,0,-11.937601,-0.675000,-1.000000,0.000000,0.000000,0.000000,4812.935059,0.000000,-0.009509,-0.009509,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
100,1777369188.956341,40.509998,0.000000,0,-12.183001,-0.690000,-1.000000,0.000000,0.000000,0.000000,4828.935059,0.000000,-0.015270,-0.015270,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
101,1777369188.966340,40.509998,0.000000,0,-12.288601,-0.696000,-1.000000,0.000000,0.000000,0.000000,4897.935059,0.000000,-0.017835,-0.017835,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
102,1777369188.975338,40.520000,0.000000,0,-12.516500,-0.709000,-1.000000,0.000000,0.000000,0.000000,5047.435059,0.000000,-0.023497,-0.023497,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
103,1777369188.985334,40.529999,0.000000,0,-12.639000,-0.716000,-1.000000,0.000000,0.000000,0.000000,5040.935059,0.000000,-0.026637,-0.026637,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
104,1777369188.995337,40.549999,0.000000,0,-12.884001,-0.730000,-1.000000,0.000000,0.000000,0.000000,5143.935059,0.000000,-0.033049,-0.033049,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
105,1777369189.005335,40.549999,0.000000,0,-12.989001,-0.736000,-1.000000,0.000000,0.000000,0.000000,5212.935059,0.000000,-0.035877,-0.035877,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
106,1777369189.014336,40.560001,0.000000,0,-13.111501,-0.743000,-1.000000,0.000000,0.000000,0.000000,5293.435059,0.000000,-0.039207,-0.039207,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
107,1777369189.023341,40.570000,0.000000,0,-13.339001,-0.756000,-1.000000,0.000000,0.000000,0.000000,5355.935059,0.000000,-0.045520,-0.045520,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
108,1777369189.033335,40.580002,0.000000,0,-13.461500,-0.763300,-1.000000,0.000000,0.000000,0.000000,5378.435059,0.000000,-0.048983,-0.048983,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.300000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
109,1777369189.044336,40.590000,0.000000,0,-13.687801,-0.861000,-1.000000,0.000000,0.000000,0.000000,5527.935059,0.000000,-0.055533,-0.055533,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
110,1777369189.053335,40.599998,0.000000,0,-13.809502,-0.948900,-1.000000,0.000000,0.000000,0.000000,5564.935059,0.000000,-0.059119,-0.059119,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,0.300000,0.000000,0.000000
111,1777369189.063356,40.610001,0.000000,0,-14.037001,-1.138800,-1.000000,0.000000,0.000000,0.000000,5612.935059,0.000000,-0.065888,-0.065888,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000
112,1777369189.072342,40.619999,0.000000,0,-14.160400,-1.261000,-1.000000,0.000000,0.000000,0.000000,5693.435059,0.000000,-0.069588,-0.069588,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000
113,1777369189.082335,40.630001,0.000000,0,-14.393001,-1.403600,-1.000000,0.000000,0.000000,0.000000,5842.935059,0.000000,-0.076561,-0.076561,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000
114,1777369189.092335,40.639999,0.000000,0,-14.519300,-1.455400,-1.000000,0.000000,0.000000,0.000000,5879.935059,0.000000,-0.080366,-0.080366,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000
115,1777369189.103340,40.639999,0.000000,0,-14.627901,-1.490200,-1.000000,0.000000,0.000000,0.000000,5861.935059,0.000000,-0.083652,-0.083652,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000
116,1777369189.112338,40.660000,0.000000,0,-14.881601,-1.547600,-1.000000,0.000000,0.000000,0.000000,6008.435059,0.000000,-0.091432,-0.091432,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000
117,1777369189.123335,40.669998,0.000000,0,-15.117600,-1.586200,-1.000000,0.000000,0.000000,0.000000,6157.935059,0.000000,-0.098770,-0.098770,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000
118,1777369189.132334,40.680000,0.000000,0,-15.244600,-1.603900,-1.000000,0.000000,0.000000,0.000000,6194.935059,0.000000,-0.102764,-0.102764,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000
119,1777369189.142340,40.680000,0.000000,0,-15.353801,-1.617700,-1.000000,0.000000,0.000000,0.000000,6176.935059,0.000000,-0.106210,-0.106210,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000
120,1777369189.153339,40.700001,0.000000,0,-15.608301,-1.645700,-1.000000,0.000000,0.000000,0.000000,6323.435059,0.000000,-0.114344,-0.114344,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000
121,1777369189.164337,40.709999,0.000000,0,-15.843600,-1.670400,-1.000000,0.000000,0.000000,0.000000,6385.935059,0.000000,-0.121994,-0.121994,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000
122,1777369189.174335,40.720001,0.000000,0,-15.970600,-1.683100,-1.000000,0.000000,0.000000,0.000000,6408.435059,0.000000,-0.126151,-0.126151,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000
123,1777369189.184336,40.730000,0.000000,0,-16.206600,-1.705800,-1.000000,0.000000,0.000000,0.000000,6557.935059,0.000000,-0.133940,-0.133940,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000
124,1777369189.193336,40.740002,0.000000,0,-16.333302,-1.718100,-1.000000,0.000000,0.000000,0.000000,6638.435059,0.000000,-0.138168,-0.138168,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000
125,1777369189.202336,40.750000,0.000000,0,-16.568602,-1.739600,-1.000000,0.000000,0.000000,0.000000,6700.935059,0.000000,-0.146084,-0.146084,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000
126,1777369189.212337,40.759998,0.000000,0,-16.695002,-1.750800,-1.000000,0.000000,0.000000,0.000000,6723.435059,0.000000,-0.150377,-0.150377,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000
127,1777369189.223335,40.770000,0.000000,0,-16.821001,-1.762000,-1.000000,0.000000,0.000000,0.000000,6803.935059,0.000000,-0.154689,-0.154689,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000
128,1777369189.234335,40.779999,0.000000,0,-17.056002,-1.782500,-1.000000,0.000000,0.000000,0.000000,6953.435059,0.000000,-0.162763,-0.162763,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000
129,1777369189.243342,40.790001,0.000000,0,-17.290001,-1.802600,-1.000000,0.000000,0.000000,0.000000,7015.935547,0.000000,-0.170902,-0.170902,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000
130,1777369189.253335,40.799999,0.000000,0,-17.416000,-1.813800,-1.000000,0.000000,0.000000,0.000000,7038.435059,0.000000,-0.175310,-0.175310,77,Plastic,1,0.300000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000
131,1777369189.263340,40.810001,0.000000,0,-17.642801,-1.919200,-1.000000,0.000000,0.000000,0.000000,7187.935547,0.000000,-0.183546,-0.183546,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000
132,1777369189.274340,40.820000,0.000000,0,-17.759201,-2.028200,0.000000,0.000000,0.000000,0.000000,7224.935059,0.000000,-0.188004,-0.188004,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,0.300000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000
133,1777369189.286337,40.830002,0.000000,0,-17.965801,-2.313600,0.000000,0.000000,0.000000,0.000000,7272.935059,0.000000,-0.196270,-0.196270,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000
134,1777369189.295337,40.849998,0.000000,0,-18.175001,-2.717000,0.000000,0.000000,0.000000,0.000000,7433.935059,0.000000,-0.204975,-0.204975,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000
135,1777369189.304335,40.849998,0.000000,0,-18.262602,-2.877800,0.000000,0.000000,0.000000,0.000000,7415.935059,0.000000,-0.208539,-0.208539,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000
136,1777369189.315335,40.860001,0.000000,0,-18.364502,-3.059100,0.000000,0.000000,0.000000,0.000000,7438.435059,0.000000,-0.212603,-0.212603,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000
137,1777369189.324338,40.869999,0.000000,0,-18.553001,-3.365800,0.000000,0.000000,0.000000,0.000000,7587.935059,0.000000,-0.219688,-0.219688,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000
138,1777369189.333335,40.880001,0.000000,0,-18.654499,-3.515000,0.000000,0.000000,0.000000,0.000000,7624.935059,0.000000,-0.223249,-0.223249,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000
139,1777369189.344337,40.889999,0.000000,0,-18.843601,-3.762400,0.000000,0.000000,0.000000,0.000000,7672.935059,0.000000,-0.229395,-0.229395,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000
140,1777369189.354335,40.900002,0.000000,0,-18.946102,-3.882000,0.000000,0.000000,0.000000,0.000000,7753.435059,0.000000,-0.232485,-0.232485,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000
141,1777369189.365333,40.910000,0.000000,0,-19.138401,-4.079200,0.000000,0.000000,0.000000,0.000000,7815.935059,0.000000,-0.237816,-0.237816,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000
142,1777369189.374335,40.919998,0.000000,0,-19.242702,-4.172600,1.000000,0.000000,0.000000,0.000000,7838.435059,0.000000,-0.240497,-0.240497,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000
143,1777369189.383336,40.930000,0.000000,0,-19.437601,-4.318000,1.000000,0.000000,0.000000,0.000000,7987.935059,0.000000,-0.245064,-0.245064,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000
144,1777369189.393334,40.939999,0.000000,0,-19.544502,-4.379300,1.000000,0.000000,0.000000,0.000000,8024.935059,0.000000,-0.247267,-0.247267,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000
145,1777369189.402340,40.950001,0.000000,0,-19.748402,-4.453000,1.000000,0.000000,0.000000,0.000000,8072.935059,0.000000,-0.250755,-0.250755,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000
146,1777369189.412334,40.959999,0.000000,0,-19.861200,-4.470500,1.000000,0.000000,0.000000,0.000000,8153.435059,0.000000,-0.252286,-0.252286,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000
147,1777369189.421337,40.970001,0.000000,0,-19.976002,-4.474000,1.000000,0.000000,0.000000,0.000000,8233.935547,0.000000,-0.253597,-0.253597,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000
148,1777369189.431335,40.980000,0.000000,0,-20.204901,-4.419900,0.000000,0.000000,0.000000,0.000000,8238.435547,0.000000,-0.255074,-0.255074,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000
149,1777369189.441338,40.980000,0.000000,0,-20.314701,-4.379700,0.000000,0.000000,0.000000,0.000000,8307.435547,0.000000,-0.255495,-0.255495,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000
