#{"t_start": 1777351104.5269413, "env_id": "None"}
r,l,t,episode_metrics
-1000.0,326,1745.41317,"{'term': -1.0, 'progress': 0.0, 'time': 2.009999990463257, 'distance': 0.05979689210653305, 'fitness': -1000000000.0, 'progress_delta': 0.0, 'last_reward_progress': 0.0, 'reward': -1000.0}"
-996.857143,593,1753.381172,"{'term': -1.0, 'progress': 2.857142857142857, 'time': 4.78000020980835, 'distance': 17.65772819519043, 'fitness': -997142857.1428572, 'progress_delta': 0.0, 'last_reward_progress': 2.857142857142857, 'reward': -996.8571428571429}"
-1000.0,320,1758.611704,"{'term': -1.0, 'progress': 0.0, 'time': 2.009999990463257, 'distance': 0.5878105163574219, 'fitness': -1000000000.0, 'progress_delta': 0.0, 'last_reward_progress': 0.0, 'reward': -1000.0}"
-1000.0,511,1765.968703,"{'term': -1.0, 'progress': 0.0, 'time': 3.9600000381469727, 'distance': 18.2157039642334, 'fitness': -1000000000.0, 'progress_delta': 0.0, 'last_reward_progress': 0.0, 'reward': -1000.0}"
-1000.0,401,1772.114701,"{'term': -1.0, 'progress': 0.0, 'time': 2.9100000858306885, 'distance': 10.46902847290039, 'fitness': -1000000000.0, 'progress_delta': 0.0, 'last_reward_progress': 0.0, 'reward': -1000.0}"
-996.857143,551,1779.574772,"{'term': -1.0, 'progress': 2.857142857142857, 'time': 4.170000076293945, 'distance': 24.746706008911133, 'fitness': -997142857.1428572, 'progress_delta': 0.0, 'last_reward_progress': 2.857142857142857, 'reward': -997.1428571428572}"
-993.714286,1297,1794.976309,"{'term': -1.0, 'progress': 5.714285714285714, 'time': 12.079999923706055, 'distance': 79.55268859863281, 'fitness': -994285714.2857143, 'progress_delta': 0.0, 'last_reward_progress': 5.714285714285714, 'reward': -994.2857142857142}"
-990.571429,1304,1810.403386,"{'term': -1.0, 'progress': 8.571428571428571, 'time': 12.199999809265137, 'distance': 72.5574722290039, 'fitness': -991428571.4285715, 'progress_delta': 0.0, 'last_reward_progress': 8.571428571428571, 'reward': -991.4285714285714}"
-990.571429,974,1822.516296,"{'term': -1.0, 'progress': 8.571428571428571, 'time': 8.8100004196167, 'distance': 88.66038513183594, 'fitness': -991428571.4285715, 'progress_delta': 0.0, 'last_reward_progress': 8.571428571428571, 'reward': -991.4285714285714}"
-996.857143,434,1828.811297,"{'term': -1.0, 'progress': 2.857142857142857, 'time': 3.009999990463257, 'distance': 22.568260192871094, 'fitness': -997142857.1428572, 'progress_delta': 0.0, 'last_reward_progress': 2.857142857142857, 'reward': -997.1428571428572}"
-1000.0,358,1834.507295,"{'term': -1.0, 'progress': 0.0, 'time': 2.4100000858306885, 'distance': 2.7589266300201416, 'fitness': -1000000000.0, 'progress_delta': 0.0, 'last_reward_progress': 0.0, 'reward': -1000.0}"
-1000.0,321,1839.809632,"{'term': -1.0, 'progress': 0.0, 'time': 2.009999990463257, 'distance': 0.6294950842857361, 'fitness': -1000000000.0, 'progress_delta': 0.0, 'last_reward_progress': 0.0, 'reward': -1000.0}"
-1000.0,323,1845.112625,"{'term': -1.0, 'progress': 0.0, 'time': 2.009999990463257, 'distance': 0.12886860966682434, 'fitness': -1000000000.0, 'progress_delta': 0.0, 'last_reward_progress': 0.0, 'reward': -1000.0}"
-990.571429,1107,1858.490623,"{'term': -1.0, 'progress': 8.571428571428571, 'time': 10.079999923706055, 'distance': 85.24656677246094, 'fitness': -991428571.4285715, 'progress_delta': 0.0, 'last_reward_progress': 8.571428571428571, 'reward': -991.4285714285714}"
-990.571429,892,1869.679157,"{'term': -1.0, 'progress': 8.571428571428571, 'time': 7.980000019073486, 'distance': 86.87918090820312, 'fitness': -991428571.4285715, 'progress_delta': 0.0, 'last_reward_progress': 8.571428571428571, 'reward': -991.1428571428571}"
-990.571429,892,1880.789688,"{'term': -1.0, 'progress': 8.571428571428571, 'time': 7.889999866485596, 'distance': 85.48161315917969, 'fitness': -991428571.4285715, 'progress_delta': 0.0, 'last_reward_progress': 8.571428571428571, 'reward': -991.4285714285714}"
-990.571429,1127,1894.243752,"{'term': -1.0, 'progress': 8.571428571428571, 'time': 10.239999771118164, 'distance': 88.54814910888672, 'fitness': -991428571.4285715, 'progress_delta': 0.0, 'last_reward_progress': 8.571428571428571, 'reward': -991.4285714285714}"
-990.571429,656,1903.258751,"{'term': -1.0, 'progress': 8.571428571428571, 'time': 5.659999847412109, 'distance': 87.88079071044922, 'fitness': -991428571.4285715, 'progress_delta': 0.0, 'last_reward_progress': 8.571428571428571, 'reward': -991.4285714285714}"
-990.571429,777,1913.627282,"{'term': -1.0, 'progress': 8.571428571428571, 'time': 6.829999923706055, 'distance': 89.87348937988281, 'fitness': -991428571.4285715, 'progress_delta': 0.0, 'last_reward_progress': 8.571428571428571, 'reward': -991.4285714285714}"
-990.571429,791,1923.718826,"{'term': -1.0, 'progress': 8.571428571428571, 'time': 6.820000171661377, 'distance': 91.51220703125, 'fitness': -991428571.4285715, 'progress_delta': 0.0, 'last_reward_progress': 8.571428571428571, 'reward': -991.4285714285714}"
-990.571429,1199,1937.962413,"{'term': -1.0, 'progress': 8.571428571428571, 'time': 10.960000038146973, 'distance': 84.23454284667969, 'fitness': -991428571.4285715, 'progress_delta': 0.0, 'last_reward_progress': 8.571428571428571, 'reward': -991.4285714285714}"
-996.857143,374,1943.818495,"{'term': -1.0, 'progress': 2.857142857142857, 'time': 2.619999885559082, 'distance': 26.196054458618164, 'fitness': -997142857.1428572, 'progress_delta': 0.0, 'last_reward_progress': 2.857142857142857, 'reward': -997.1428571428572}"
-990.571429,1007,1956.147328,"{'term': -1.0, 'progress': 8.571428571428571, 'time': 9.050000190734863, 'distance': 84.36088562011719, 'fitness': -991428571.4285715, 'progress_delta': 0.0, 'last_reward_progress': 8.571428571428571, 'reward': -991.4285714285714}"
-990.571429,867,1966.967029,"{'term': -1.0, 'progress': 8.571428571428571, 'time': 7.559999942779541, 'distance': 90.60569763183594, 'fitness': -991428571.4285715, 'progress_delta': 0.0, 'last_reward_progress': 8.571428571428571, 'reward': -991.4285714285714}"
-990.571429,736,1976.547635,"{'term': -1.0, 'progress': 8.571428571428571, 'time': 6.340000152587891, 'distance': 92.25540924072266, 'fitness': -991428571.4285715, 'progress_delta': 0.0, 'last_reward_progress': 8.571428571428571, 'reward': -991.4285714285714}"
-990.571429,1065,1989.51773,"{'term': -1.0, 'progress': 8.571428571428571, 'time': 9.619999885559082, 'distance': 88.40631866455078, 'fitness': -991428571.4285715, 'progress_delta': 0.0, 'last_reward_progress': 8.571428571428571, 'reward': -991.4285714285714}"
-990.571429,634,1997.963366,"{'term': -1.0, 'progress': 8.571428571428571, 'time': 5.159999847412109, 'distance': 85.10975646972656, 'fitness': -991428571.4285715, 'progress_delta': 0.0, 'last_reward_progress': 8.571428571428571, 'reward': -991.4285714285714}"
-990.571429,1199,2012.377895,"{'term': -1.0, 'progress': 8.571428571428571, 'time': 10.979999542236328, 'distance': 91.92520141601562, 'fitness': -991428571.4285715, 'progress_delta': 0.0, 'last_reward_progress': 8.571428571428571, 'reward': -991.4285714285714}"
-990.571429,1254,2027.300431,"{'term': -1.0, 'progress': 8.571428571428571, 'time': 11.600000381469727, 'distance': 85.4136962890625, 'fitness': -991428571.4285715, 'progress_delta': 0.0, 'last_reward_progress': 8.571428571428571, 'reward': -991.4285714285714}"
-990.571429,1215,2041.832427,"{'term': -1.0, 'progress': 8.571428571428571, 'time': 11.329999923706055, 'distance': 91.9952392578125, 'fitness': -991428571.4285715, 'progress_delta': 0.0, 'last_reward_progress': 8.571428571428571, 'reward': -991.4285714285714}"
-990.571429,716,2051.194513,"{'term': -1.0, 'progress': 8.571428571428571, 'time': 6.099999904632568, 'distance': 95.55799102783203, 'fitness': -991428571.4285715, 'progress_delta': 0.0, 'last_reward_progress': 8.571428571428571, 'reward': -991.4285714285714}"
-990.571429,1000,2063.454055,"{'term': -1.0, 'progress': 8.571428571428571, 'time': 8.960000038146973, 'distance': 91.51112365722656, 'fitness': -991428571.4285715, 'progress_delta': 0.0, 'last_reward_progress': 8.571428571428571, 'reward': -991.4285714285714}"
-996.857143,436,2069.712047,"{'term': -1.0, 'progress': 2.857142857142857, 'time': 3.009999990463257, 'distance': 20.843767166137695, 'fitness': -997142857.1428572, 'progress_delta': 0.0, 'last_reward_progress': 2.857142857142857, 'reward': -997.1428571428572}"
-996.857143,373,2075.448045,"{'term': -1.0, 'progress': 2.857142857142857, 'time': 2.549999952316284, 'distance': 26.37958526611328, 'fitness': -997142857.1428572, 'progress_delta': 0.0, 'last_reward_progress': 2.857142857142857, 'reward': -997.1428571428572}"
-990.571429,719,2084.748661,"{'term': -1.0, 'progress': 8.571428571428571, 'time': 6.050000190734863, 'distance': 89.32156372070312, 'fitness': -991428571.4285715, 'progress_delta': 0.0, 'last_reward_progress': 8.571428571428571, 'reward': -991.4285714285714}"
-990.571429,845,2095.632739,"{'term': -1.0, 'progress': 8.571428571428571, 'time': 7.53000020980835, 'distance': 88.15825653076172, 'fitness': -991428571.4285715, 'progress_delta': 0.0, 'last_reward_progress': 8.571428571428571, 'reward': -991.4285714285714}"
-993.714286,889,2106.679877,"{'term': -1.0, 'progress': 5.714285714285714, 'time': 7.78000020980835, 'distance': 76.01126861572266, 'fitness': -994285714.2857143, 'progress_delta': 0.0, 'last_reward_progress': 5.714285714285714, 'reward': -994.2857142857142}"
-993.714286,1155,2120.506407,"{'term': -1.0, 'progress': 5.714285714285714, 'time': 10.609999656677246, 'distance': 63.093204498291016, 'fitness': -994285714.2857143, 'progress_delta': 0.0, 'last_reward_progress': 5.714285714285714, 'reward': -994.2857142857142}"
-990.571429,737,2130.098858,"{'term': -1.0, 'progress': 8.571428571428571, 'time': 6.300000190734863, 'distance': 89.42752075195312, 'fitness': -991428571.4285715, 'progress_delta': 0.0, 'last_reward_progress': 8.571428571428571, 'reward': -991.4285714285714}"
-990.571429,737,2139.565341,"{'term': -1.0, 'progress': 8.571428571428571, 'time': 6.170000076293945, 'distance': 84.90536499023438, 'fitness': -991428571.4285715, 'progress_delta': 0.0, 'last_reward_progress': 8.571428571428571, 'reward': -991.4285714285714}"
-990.571429,1124,2153.065046,"{'term': -1.0, 'progress': 8.571428571428571, 'time': 10.279999732971191, 'distance': 92.68893432617188, 'fitness': -991428571.4285715, 'progress_delta': 0.0, 'last_reward_progress': 8.571428571428571, 'reward': -991.4285714285714}"
-996.857143,587,2160.991857,"{'term': -1.0, 'progress': 2.857142857142857, 'time': 4.699999809265137, 'distance': 25.254945755004883, 'fitness': -997142857.1428572, 'progress_delta': 0.0, 'last_reward_progress': 2.857142857142857, 'reward': -997.1428571428572}"
-990.571429,836,2171.622624,"{'term': -1.0, 'progress': 8.571428571428571, 'time': 7.340000152587891, 'distance': 95.14653015136719, 'fitness': -991428571.4285715, 'progress_delta': 0.0, 'last_reward_progress': 8.571428571428571, 'reward': -991.4285714285714}"
-993.714286,639,2180.233313,"{'term': -1.0, 'progress': 5.714285714285714, 'time': 5.329999923706055, 'distance': 76.5085678100586, 'fitness': -994285714.2857143, 'progress_delta': 0.0, 'last_reward_progress': 5.714285714285714, 'reward': -994.2857142857142}"
-990.571429,709,2189.553258,"{'term': -1.0, 'progress': 8.571428571428571, 'time': 5.96999979019165, 'distance': 94.35643768310547, 'fitness': -991428571.4285715, 'progress_delta': 0.0, 'last_reward_progress': 8.571428571428571, 'reward': -991.4285714285714}"
-990.571429,662,2198.334348,"{'term': -1.0, 'progress': 8.571428571428571, 'time': 5.559999942779541, 'distance': 90.14244842529297, 'fitness': -991428571.4285715, 'progress_delta': 0.0, 'last_reward_progress': 8.571428571428571, 'reward': -991.4285714285714}"
-990.571429,861,2209.822381,"{'term': -1.0, 'progress': 8.571428571428571, 'time': 8.039999961853027, 'distance': 91.27812957763672, 'fitness': -991428571.4285715, 'progress_delta': 0.0, 'last_reward_progress': 8.571428571428571, 'reward': -991.4285714285714}"
-993.714286,725,2219.304878,"{'term': -1.0, 'progress': 5.714285714285714, 'time': 6.230000019073486, 'distance': 70.81310272216797, 'fitness': -994285714.2857143, 'progress_delta': 0.0, 'last_reward_progress': 5.714285714285714, 'reward': -994.2857142857142}"
-990.571429,587,2227.277219,"{'term': -1.0, 'progress': 8.571428571428571, 'time': 4.699999809265137, 'distance': 83.0826416015625, 'fitness': -991428571.4285715, 'progress_delta': 0.0, 'last_reward_progress': 8.571428571428571, 'reward': -991.1428571428571}"
-990.571429,1025,2239.729055,"{'term': -1.0, 'progress': 8.571428571428571, 'time': 9.15999984741211, 'distance': 92.51447296142578, 'fitness': -991428571.4285715, 'progress_delta': 0.0, 'last_reward_progress': 8.571428571428571, 'reward': -991.4285714285714}"
-990.571429,723,2249.214088,"{'term': -1.0, 'progress': 8.571428571428571, 'time': 6.150000095367432, 'distance': 81.15895080566406, 'fitness': -991428571.4285715, 'progress_delta': 0.0, 'last_reward_progress': 8.571428571428571, 'reward': -991.4285714285714}"
-996.857143,729,2258.570672,"{'term': -1.0, 'progress': 2.857142857142857, 'time': 6.099999904632568, 'distance': 26.96626091003418, 'fitness': -997142857.1428572, 'progress_delta': 0.0, 'last_reward_progress': 2.857142857142857, 'reward': -997.1428571428572}"
-996.857143,564,2266.278998,"{'term': -1.0, 'progress': 2.857142857142857, 'time': 4.309999942779541, 'distance': 25.085405349731445, 'fitness': -997142857.1428572, 'progress_delta': 0.0, 'last_reward_progress': 2.857142857142857, 'reward': -997.1428571428572}"
-996.857143,732,2275.717476,"{'term': -1.0, 'progress': 2.857142857142857, 'time': 6.150000095367432, 'distance': 28.244003295898438, 'fitness': -997142857.1428572, 'progress_delta': 0.0, 'last_reward_progress': 2.857142857142857, 'reward': -997.1428571428572}"
-996.857143,362,2281.320261,"{'term': -1.0, 'progress': 2.857142857142857, 'time': 2.359999895095825, 'distance': 24.13581085205078, 'fitness': -997142857.1428572, 'progress_delta': 0.0, 'last_reward_progress': 2.857142857142857, 'reward': -996.8571428571429}"
-1000.0,323,2286.568116,"{'term': -1.0, 'progress': 0.0, 'time': 2.009999990463257, 'distance': 3.2547807693481445, 'fitness': -1000000000.0, 'progress_delta': 0.0, 'last_reward_progress': 0.0, 'reward': -1000.0}"
-990.571429,1260,2301.696893,"{'term': -1.0, 'progress': 8.571428571428571, 'time': 11.739999771118164, 'distance': 95.69639587402344, 'fitness': -991428571.4285715, 'progress_delta': 0.0, 'last_reward_progress': 8.571428571428571, 'reward': -991.4285714285714}"
-1000.0,387,2307.625142,"{'term': -1.0, 'progress': 0.0, 'time': 2.6700000762939453, 'distance': 6.89317512512207, 'fitness': -1000000000.0, 'progress_delta': 0.0, 'last_reward_progress': 0.0, 'reward': -1000.0}"
-1000.0,367,2313.347963,"{'term': -1.0, 'progress': 0.0, 'time': 2.490000009536743, 'distance': 18.767913818359375, 'fitness': -1000000000.0, 'progress_delta': 0.0, 'last_reward_progress': 0.0, 'reward': -1000.0}"
-996.857143,474,2320.087577,"{'term': -1.0, 'progress': 2.857142857142857, 'time': 3.5399999618530273, 'distance': 26.938674926757812, 'fitness': -997142857.1428572, 'progress_delta': 0.0, 'last_reward_progress': 2.857142857142857, 'reward': -997.1428571428572}"
-990.571429,767,2330.100466,"{'term': -1.0, 'progress': 8.571428571428571, 'time': 6.650000095367432, 'distance': 80.60990905761719, 'fitness': -991428571.4285715, 'progress_delta': 0.0, 'last_reward_progress': 8.571428571428571, 'reward': -991.4285714285714}"
-993.714286,722,2339.51695,"{'term': -1.0, 'progress': 5.714285714285714, 'time': 6.170000076293945, 'distance': 66.10388946533203, 'fitness': -994285714.2857143, 'progress_delta': 0.0, 'last_reward_progress': 5.714285714285714, 'reward': -994.2857142857142}"
-996.857143,873,2350.541618,"{'term': -1.0, 'progress': 2.857142857142857, 'time': 7.699999809265137, 'distance': 30.46031951904297, 'fitness': -997142857.1428572, 'progress_delta': 0.0, 'last_reward_progress': 2.857142857142857, 'reward': -997.1428571428572}"
-993.714286,595,2358.509425,"{'term': -1.0, 'progress': 5.714285714285714, 'time': 4.769999980926514, 'distance': 66.5329818725586, 'fitness': -994285714.2857143, 'progress_delta': 0.0, 'last_reward_progress': 5.714285714285714, 'reward': -994.2857142857142}"
-990.571429,871,2369.572562,"{'term': -1.0, 'progress': 8.571428571428571, 'time': 7.829999923706055, 'distance': 94.82892608642578, 'fitness': -991428571.4285715, 'progress_delta': 0.0, 'last_reward_progress': 8.571428571428571, 'reward': -991.4285714285714}"
-996.857143,582,2377.442852,"{'term': -1.0, 'progress': 2.857142857142857, 'time': 4.599999904632568, 'distance': 35.44895935058594, 'fitness': -997142857.1428572, 'progress_delta': 0.0, 'last_reward_progress': 2.857142857142857, 'reward': -997.1428571428572}"
-993.714286,586,2385.561088,"{'term': -1.0, 'progress': 5.714285714285714, 'time': 4.71999979019165, 'distance': 75.6385498046875, 'fitness': -994285714.2857143, 'progress_delta': 0.0, 'last_reward_progress': 5.714285714285714, 'reward': -994.2857142857142}"
-1000.0,543,2393.055195,"{'term': -1.0, 'progress': 0.0, 'time': 4.21999979019165, 'distance': 12.959220886230469, 'fitness': -1000000000.0, 'progress_delta': 0.0, 'last_reward_progress': 0.0, 'reward': -1000.0}"
-1000.0,322,2398.445565,"{'term': -1.0, 'progress': 0.0, 'time': 2.009999990463257, 'distance': 0.7690215706825256, 'fitness': -1000000000.0, 'progress_delta': 0.0, 'last_reward_progress': 0.0, 'reward': -1000.0}"
-990.571429,702,2407.654097,"{'term': -1.0, 'progress': 8.571428571428571, 'time': 5.920000076293945, 'distance': 81.59717559814453, 'fitness': -991428571.4285715, 'progress_delta': 0.0, 'last_reward_progress': 8.571428571428571, 'reward': -991.4285714285714}"
-1000.0,330,2412.94548,"{'term': -1.0, 'progress': 0.0, 'time': 2.0199999809265137, 'distance': 0.6661983132362366, 'fitness': -1000000000.0, 'progress_delta': 0.0, 'last_reward_progress': 0.0, 'reward': -1000.0}"
-990.571429,639,2421.506174,"{'term': -1.0, 'progress': 8.571428571428571, 'time': 5.269999980926514, 'distance': 79.37995147705078, 'fitness': -991428571.4285715, 'progress_delta': 0.0, 'last_reward_progress': 8.571428571428571, 'reward': -991.1428571428571}"
-993.714286,1045,2434.313996,"{'term': -1.0, 'progress': 5.714285714285714, 'time': 9.59000015258789, 'distance': 63.880653381347656, 'fitness': -994285714.2857143, 'progress_delta': 0.0, 'last_reward_progress': 5.714285714285714, 'reward': -994.2857142857142}"
-996.857143,399,2440.304721,"{'term': -1.0, 'progress': 2.857142857142857, 'time': 2.7799999713897705, 'distance': 29.86473846435547, 'fitness': -997142857.1428572, 'progress_delta': 0.0, 'last_reward_progress': 2.857142857142857, 'reward': -997.1428571428572}"
-1000.0,319,2445.541555,"{'term': -1.0, 'progress': 0.0, 'time': 2.009999990463257, 'distance': 0.2099985033273697, 'fitness': -1000000000.0, 'progress_delta': 0.0, 'last_reward_progress': 0.0, 'reward': -1000.0}"
-993.714286,752,2455.14655,"{'term': -1.0, 'progress': 5.714285714285714, 'time': 6.320000171661377, 'distance': 64.50640869140625, 'fitness': -994285714.2857143, 'progress_delta': 0.0, 'last_reward_progress': 5.714285714285714, 'reward': -994.2857142857142}"
-996.857143,384,2461.039801,"{'term': -1.0, 'progress': 2.857142857142857, 'time': 2.619999885559082, 'distance': 28.731096267700195, 'fitness': -997142857.1428572, 'progress_delta': 0.0, 'last_reward_progress': 2.857142857142857, 'reward': -997.1428571428572}"
-990.571429,687,2470.121825,"{'term': -1.0, 'progress': 8.571428571428571, 'time': 5.800000190734863, 'distance': 86.64116668701172, 'fitness': -991428571.4285715, 'progress_delta': 0.0, 'last_reward_progress': 8.571428571428571, 'reward': -991.4285714285714}"
-1000.0,539,2477.612275,"{'term': -1.0, 'progress': 0.0, 'time': 4.190000057220459, 'distance': 13.91091537475586, 'fitness': -1000000000.0, 'progress_delta': 0.0, 'last_reward_progress': 0.0, 'reward': -1000.0}"
-996.857143,467,2484.279824,"{'term': -1.0, 'progress': 2.857142857142857, 'time': 3.4600000381469727, 'distance': 28.21973991394043, 'fitness': -997142857.1428572, 'progress_delta': 0.0, 'last_reward_progress': 2.857142857142857, 'reward': -997.1428571428572}"
-993.714286,773,2494.392171,"{'term': -1.0, 'progress': 5.714285714285714, 'time': 6.679999828338623, 'distance': 73.30350494384766, 'fitness': -994285714.2857143, 'progress_delta': 0.0, 'last_reward_progress': 5.714285714285714, 'reward': -994.2857142857142}"
-996.857143,394,2500.424855,"{'term': -1.0, 'progress': 2.857142857142857, 'time': 2.809999942779541, 'distance': 37.09673309326172, 'fitness': -997142857.1428572, 'progress_delta': 0.0, 'last_reward_progress': 2.857142857142857, 'reward': -997.1428571428572}"
-993.714286,653,2509.034519,"{'term': -1.0, 'progress': 5.714285714285714, 'time': 5.320000171661377, 'distance': 78.02217864990234, 'fitness': -994285714.2857143, 'progress_delta': 0.0, 'last_reward_progress': 5.714285714285714, 'reward': -994.2857142857142}"
-993.714286,620,2517.356791,"{'term': -1.0, 'progress': 5.714285714285714, 'time': 5.050000190734863, 'distance': 72.01702117919922, 'fitness': -994285714.2857143, 'progress_delta': 0.0, 'last_reward_progress': 5.714285714285714, 'reward': -994.2857142857142}"
-993.714286,637,2525.921542,"{'term': -1.0, 'progress': 5.714285714285714, 'time': 5.21999979019165, 'distance': 78.48414611816406, 'fitness': -994285714.2857143, 'progress_delta': 0.0, 'last_reward_progress': 5.714285714285714, 'reward': -994.2857142857142}"
-993.714286,784,2535.928058,"{'term': -1.0, 'progress': 5.714285714285714, 'time': 6.71999979019165, 'distance': 63.83066940307617, 'fitness': -994285714.2857143, 'progress_delta': 0.0, 'last_reward_progress': 5.714285714285714, 'reward': -994.2857142857142}"
-993.714286,889,2547.024712,"{'term': -1.0, 'progress': 5.714285714285714, 'time': 7.820000171661377, 'distance': 68.16519927978516, 'fitness': -994285714.2857143, 'progress_delta': 0.0, 'last_reward_progress': 5.714285714285714, 'reward': -994.2857142857142}"
-996.857143,438,2553.395326,"{'term': -1.0, 'progress': 2.857142857142857, 'time': 3.0899999141693115, 'distance': 26.309444427490234, 'fitness': -997142857.1428572, 'progress_delta': 0.0, 'last_reward_progress': 2.857142857142857, 'reward': -997.1428571428572}"
-990.571429,552,2561.014208,"{'term': -1.0, 'progress': 8.571428571428571, 'time': 4.309999942779541, 'distance': 79.58309936523438, 'fitness': -991428571.4285715, 'progress_delta': 0.0, 'last_reward_progress': 8.571428571428571, 'reward': -991.1428571428571}"
-990.571429,564,2568.728597,"{'term': -1.0, 'progress': 8.571428571428571, 'time': 4.53000020980835, 'distance': 80.19452667236328, 'fitness': -991428571.4285715, 'progress_delta': 0.0, 'last_reward_progress': 8.571428571428571, 'reward': -991.4285714285714}"
-990.571429,958,2580.62801,"{'term': -1.0, 'progress': 8.571428571428571, 'time': 8.529999732971191, 'distance': 75.83140563964844, 'fitness': -991428571.4285715, 'progress_delta': 0.0, 'last_reward_progress': 8.571428571428571, 'reward': -991.4285714285714}"
-993.714286,533,2588.053088,"{'term': -1.0, 'progress': 5.714285714285714, 'time': 4.159999847412109, 'distance': 76.78970336914062, 'fitness': -994285714.2857143, 'progress_delta': 0.0, 'last_reward_progress': 5.714285714285714, 'reward': -994.2857142857142}"
-993.714286,653,2596.693195,"{'term': -1.0, 'progress': 5.714285714285714, 'time': 5.400000095367432, 'distance': 54.44236755371094, 'fitness': -994285714.2857143, 'progress_delta': 0.0, 'last_reward_progress': 5.714285714285714, 'reward': -994.2857142857142}"
-993.714286,725,2606.124679,"{'term': -1.0, 'progress': 5.714285714285714, 'time': 6.230000019073486, 'distance': 61.189144134521484, 'fitness': -994285714.2857143, 'progress_delta': 0.0, 'last_reward_progress': 5.714285714285714, 'reward': -994.2857142857142}"
-990.571429,527,2613.483612,"{'term': -1.0, 'progress': 8.571428571428571, 'time': 4.099999904632568, 'distance': 79.44558715820312, 'fitness': -991428571.4285715, 'progress_delta': 0.0, 'last_reward_progress': 8.571428571428571, 'reward': -991.4285714285714}"
-990.571429,579,2621.381895,"{'term': -1.0, 'progress': 8.571428571428571, 'time': 4.699999809265137, 'distance': 78.51084899902344, 'fitness': -991428571.4285715, 'progress_delta': 0.0, 'last_reward_progress': 8.571428571428571, 'reward': -991.1428571428571}"
-993.714286,596,2630.061546,"{'term': -1.0, 'progress': 5.714285714285714, 'time': 5.28000020980835, 'distance': 58.22474670410156, 'fitness': -994285714.2857143, 'progress_delta': 0.0, 'last_reward_progress': 5.714285714285714, 'reward': -993.9999999999999}"
-996.857143,628,2638.694669,"{'term': -1.0, 'progress': 2.857142857142857, 'time': 5.210000038146973, 'distance': 48.61741256713867, 'fitness': -997142857.1428572, 'progress_delta': 0.0, 'last_reward_progress': 2.857142857142857, 'reward': -997.1428571428572}"
-993.714286,605,2646.883886,"{'term': -1.0, 'progress': 5.714285714285714, 'time': 4.900000095367432, 'distance': 60.232513427734375, 'fitness': -994285714.2857143, 'progress_delta': 0.0, 'last_reward_progress': 5.714285714285714, 'reward': -994.2857142857142}"
-993.714286,520,2654.189388,"{'term': -1.0, 'progress': 5.714285714285714, 'time': 4.010000228881836, 'distance': 66.23832702636719, 'fitness': -994285714.2857143, 'progress_delta': 0.0, 'last_reward_progress': 5.714285714285714, 'reward': -994.2857142857142}"
-996.857143,390,2660.077107,"{'term': -1.0, 'progress': 2.857142857142857, 'time': 2.700000047683716, 'distance': 34.811527252197266, 'fitness': -997142857.1428572, 'progress_delta': 0.0, 'last_reward_progress': 2.857142857142857, 'reward': -997.1428571428572}"
-990.571429,568,2667.892951,"{'term': -1.0, 'progress': 8.571428571428571, 'time': 4.610000133514404, 'distance': 90.8333969116211, 'fitness': -991428571.4285715, 'progress_delta': 0.0, 'last_reward_progress': 8.571428571428571, 'reward': -991.4285714285714}"
-996.857143,442,2674.587523,"{'term': -1.0, 'progress': 2.857142857142857, 'time': 3.2200000286102295, 'distance': 50.11058807373047, 'fitness': -997142857.1428572, 'progress_delta': 0.0, 'last_reward_progress': 2.857142857142857, 'reward': -997.1428571428572}"
-996.857143,638,2683.07919,"{'term': -1.0, 'progress': 2.857142857142857, 'time': 5.300000190734863, 'distance': 48.03265380859375, 'fitness': -997142857.1428572, 'progress_delta': 0.0, 'last_reward_progress': 2.857142857142857, 'reward': -997.1428571428572}"
-993.714286,555,2690.786045,"{'term': -1.0, 'progress': 5.714285714285714, 'time': 4.420000076293945, 'distance': 59.11941909790039, 'fitness': -994285714.2857143, 'progress_delta': 0.0, 'last_reward_progress': 5.714285714285714, 'reward': -993.9999999999999}"
-996.857143,649,2699.351182,"{'term': -1.0, 'progress': 2.857142857142857, 'time': 5.380000114440918, 'distance': 44.968505859375, 'fitness': -997142857.1428572, 'progress_delta': 0.0, 'last_reward_progress': 2.857142857142857, 'reward': -997.1428571428572}"
-1000.0,349,2704.862531,"{'term': -1.0, 'progress': 0.0, 'time': 2.2899999618530273, 'distance': 6.895742416381836, 'fitness': -1000000000.0, 'progress_delta': 0.0, 'last_reward_progress': 0.0, 'reward': -1000.0}"
-996.857143,764,2714.66139,"{'term': -1.0, 'progress': 2.857142857142857, 'time': 6.599999904632568, 'distance': 49.519344329833984, 'fitness': -997142857.1428572, 'progress_delta': 0.0, 'last_reward_progress': 2.857142857142857, 'reward': -997.1428571428572}"
-1000.0,322,2719.87825,"{'term': -1.0, 'progress': 0.0, 'time': 2.009999990463257, 'distance': 0.6608682870864868, 'fitness': -1000000000.0, 'progress_delta': 0.0, 'last_reward_progress': 0.0, 'reward': -1000.0}"
-1000.0,317,2725.176099,"{'term': -1.0, 'progress': 0.0, 'time': 2.009999990463257, 'distance': 0.050034794956445694, 'fitness': -1000000000.0, 'progress_delta': 0.0, 'last_reward_progress': 0.0, 'reward': -1000.0}"
